VP #,Exp #,Block #,Trial #,# targets/trial,Target difficulty,Difficulty level easy target,Difficulty level difficult target,Gap location easy/shown target,Gap location difficult target,Reported gap location,# easy distractors,# difficult distractors,# all distractors,stim_1 x,stim_2 x,stim_3 x,stim_4 x,stim_5 x,stim_6 x,stim_7 x,stim_8 x,stim_9 x,stim_10 x,stim_1 y,stim_2 y,stim_3 y,stim_4 y,stim_5 y,stim_6 y,stim_7 y,stim_8 y,stim_9 y,stim_10 y,Cumulative timer,Hit,Score,Fixation error
6,1,1,132,1,1,9,7,4,,4,2,0,2,1.5,3.2800000000000002,5.12,,,,,,,,3.1,-4.48,-1.34,,,,,,,,351.7670996189,1,1.36,
6,1,1,133,1,1,9,7,3,,3,0,0,0,1.1400000000000001,,,,,,,,,,5.5200000000000005,,,,,,,,,,353.4486427307,1,1.38,
6,1,1,134,1,2,9,7,2,,2,0,0,0,-0.3,,,,,,,,,,3.4,,,,,,,,,,355.0819497108,1,1.4,
6,1,1,135,1,1,9,7,3,,3,0,0,0,5.48,,,,,,,,,,0.14,,,,,,,,,,356.4902396202,1,1.42,
6,1,1,136,1,2,9,7,1,,2,0,7,7,-5.98,-0.8200000000000001,2.44,-2.3000000000000003,-2.08,-5.24,5.1000000000000005,3.1,,,2.74,-3.06,4.34,0.44,3.72,-4.54,-2.64,0.08,,,363.1475787163,0,1.4,
6,1,1,137,1,2,9,7,3,,3,0,4,4,-1.32,-5.64,-6.22,5.86,4.84,,,,,,0.42,3.7800000000000002,-0.12,5.3,0.22,,,,,,366.339900732,1,1.42,
6,1,1,138,1,2,9,7,3,,3,0,4,4,-4.32,6.26,-0.58,-3.34,0.8200000000000001,,,,,,1.94,3.92,2.54,-4.58,-1.06,,,,,,367.6317636967,1,1.44,
6,1,1,139,1,1,9,7,3,,3,2,0,2,-0.5,5.8,-3.72,,,,,,,,4.26,-4.28,4.04,,,,,,,,370.7681546211,1,1.46,
6,1,1,140,1,1,9,7,4,,4,3,0,3,-0.36,-4.5200000000000005,4.3,-3.02,,,,,,,-1.4000000000000001,6.68,0.5,-3.84,,,,,,,374.9284937382,1,1.48,
6,1,1,141,1,2,9,7,4,,4,0,7,7,-5.2,-4.72,1.18,5.7,5.0,5.66,-1.92,-4.66,,,5.5,0.64,3.9,5.3,-4.46,0.42,6.16,-3.7,,,379.6086099148,1,1.5,
6,1,1,142,1,2,9,7,1,,1,0,8,8,0.04,-5.9,1.92,3.46,6.140000000000001,-0.24,-3.6,4.3,-1.3,,6.88,1.54,-3.58,6.3,-4.76,0.1,7.04,3.22,3.8000000000000003,,382.2809920311,1,1.52,
6,1,1,143,1,2,9,7,2,,1,0,1,1,5.0600000000000005,4.9,,,,,,,,,1.24,-3.3200000000000003,,,,,,,,,383.90837693214,0,1.5,
6,1,1,144,1,2,9,7,2,,2,0,6,6,-3.22,-3.2,0.72,5.08,2.88,0.76,-4.0,,,,6.7,-5.04,5.36,-1.24,-5.14,-2.44,2.02,,,,387.18247890472,1,1.52,
6,1,1,145,1,1,9,7,4,,4,5,0,5,5.64,2.1,-3.68,-0.86,-0.42,-5.96,,,,,3.74,5.1000000000000005,6.46,2.34,-1.54,3.24,,,,,391.24932694435,1,1.54,
