VP #,Exp #,Block #,Trial #,# targets/trial,Target difficulty,Difficulty level easy target,Difficulty level difficult target,Gap location easy/shown target,Gap location difficult target,Reported gap location,# easy distractors,# difficult distractors,# all distractors,stim_1 x,stim_2 x,stim_3 x,stim_4 x,stim_5 x,stim_6 x,stim_7 x,stim_8 x,stim_9 x,stim_10 x,stim_1 y,stim_2 y,stim_3 y,stim_4 y,stim_5 y,stim_6 y,stim_7 y,stim_8 y,stim_9 y,stim_10 y,Cumulative timer,Hit,Score,Fixation error
4,1,1,136,1,2,9,7,2,,2,0,2,2,-4.84,1.42,5.36,,,,,,,,4.36,-2.04,1.84,,,,,,,,329.24790954590003,1,1.56,
4,1,1,137,1,2,9,7,1,,1,0,4,4,5.18,-5.5200000000000005,-4.32,-1.0,0.36,,,,,,4.86,-0.6,5.5600000000000005,4.8,-1.6,,,,,,330.6584615707,1,1.58,
4,1,1,138,1,2,9,7,3,,4,0,7,7,-0.14,5.2,-5.84,-6.0200000000000005,-4.8,3.62,3.02,-1.44,,,-0.08,-5.14,-4.78,5.92,0.54,3.3200000000000003,0.2,4.3,,,334.7514646053,0,1.56,
4,1,1,139,1,1,9,7,1,,1,1,0,1,0.34,-3.7600000000000002,,,,,,,,,-0.52,5.98,,,,,,,,,337.1075804234,1,1.58,
4,1,1,140,1,2,9,7,2,,2,0,1,1,3.58,-5.32,,,,,,,,,-2.6,5.28,,,,,,,,,339.4708664417,1,1.6,
4,1,1,141,1,1,9,7,4,,4,5,0,5,-5.88,4.08,4.76,5.9,-0.14,1.32,,,,,5.62,2.92,-2.56,6.640000000000001,-1.6400000000000001,5.8,,,,,343.96834659579997,1,1.62,
4,1,1,142,1,2,9,7,2,,2,0,5,5,0.92,5.4,-3.52,5.32,1.82,-3.68,,,,,-2.52,-5.12,-1.04,6.08,1.86,-4.26,,,,,346.8744266033,1,1.64,
4,1,1,143,1,2,9,7,3,,3,0,3,3,-6.0,-3.54,2.32,-1.74,,,,,,,-1.84,-3.8000000000000003,-1.42,3.74,,,,,,,350.2911376953,1,1.66,
4,1,1,144,1,2,9,7,2,,2,0,2,2,-0.72,3.62,-5.36,,,,,,,,2.42,-5.32,0.86,,,,,,,,352.5215616226,1,1.68,
4,1,1,145,1,1,9,7,4,,4,1,0,1,2.42,6.32,,,,,,,,,1.12,4.4,,,,,,,,,354.8384327888,1,1.7,
4,1,1,146,1,2,9,7,2,,1,0,3,3,-2.24,-0.2,2.22,-3.58,,,,,,,-4.4,3.7,-2.16,6.0600000000000005,,,,,,,358.666356802,0,1.68,
4,1,1,147,1,2,9,7,3,,3,0,3,3,4.92,0.06,-3.4,-6.04,,,,,,,-3.68,7.1000000000000005,4.72,-3.5,,,,,,,360.2577688694,1,1.7,
4,1,1,148,1,2,9,7,1,,1,0,6,6,0.3,2.2600000000000002,-1.62,4.7,-4.84,-2.88,2.94,,,,3.7800000000000002,0.26,-3.12,3.34,-3.92,1.3,-4.5200000000000005,,,,362.4574368,1,1.72,
4,1,1,149,1,2,9,7,4,,4,0,4,4,5.9,-3.44,-4.3,2.9,0.56,,,,,,-0.26,7.0,2.22,3.48,-2.88,,,,,,363.7876877785,1,1.74,
4,1,1,150,1,2,9,7,4,,4,0,0,0,5.9,,,,,,,,,,3.0,,,,,,,,,,365.8314049244,1,1.76,
4,1,1,151,1,1,9,7,4,,4,0,0,0,-2.62,,,,,,,,,,2.86,,,,,,,,,,367.3260359764,1,1.78,
4,1,1,152,1,2,9,7,1,,2,0,2,2,-5.8,-3.7800000000000002,-1.06,,,,,,,,0.8200000000000001,-1.7,6.58,,,,,,,,370.9998919964,0,1.76,
4,1,1,153,1,1,9,7,4,,4,0,0,0,0.14,,,,,,,,,,1.16,,,,,,,,,,372.4158630371,1,1.78,
4,1,1,154,1,1,9,7,1,,1,7,0,7,1.7,-3.62,3.7800000000000002,-2.14,5.16,-0.9,-5.64,-6.18,,,-3.8000000000000003,-2.58,0.48,1.56,-4.04,4.74,6.0200000000000005,0.16,,,377.8535261154,1,1.8,
4,1,1,155,1,2,9,7,3,,3,0,8,8,6.3,-6.3,-1.22,-3.58,-1.62,2.46,-4.5200000000000005,0.54,4.1,,5.84,-0.28,6.84,-3.14,1.6,-3.92,6.140000000000001,4.0600000000000005,2.32,,382.06602025032,1,1.82,
4,1,1,156,1,1,9,7,4,,4,5,0,5,-5.5600000000000005,-2.58,3.8000000000000003,-4.94,-1.12,5.94,,,,,2.38,0.88,-1.74,-1.94,-2.82,6.96,,,,,387.50195622444,1,1.84,
4,1,1,157,1,1,9,7,1,,1,8,0,8,5.66,-2.16,6.26,-6.08,1.82,-5.36,1.3800000000000001,2.4,-0.76,,-3.6,5.6000000000000005,4.62,7.1000000000000005,-2.84,-2.84,6.38,1.2,-0.12,,396.83692836761,1,1.86,
