VP #,Exp #,Block #,Trial #,# targets/trial,Target difficulty,Difficulty level easy target,Difficulty level difficult target,Gap location easy/shown target,Gap location difficult target,Reported gap location,# easy distractors,# difficult distractors,# all distractors,stim_1 x,stim_2 x,stim_3 x,stim_4 x,stim_5 x,stim_6 x,stim_7 x,stim_8 x,stim_9 x,stim_10 x,stim_1 y,stim_2 y,stim_3 y,stim_4 y,stim_5 y,stim_6 y,stim_7 y,stim_8 y,stim_9 y,stim_10 y,Cumulative timer,Hit,Score,Fixation error
1,1,1,132,1,2,9,7,2,,2,0,0,0,4.12,,,,,,,,,,5.84,,,,,,,,,,353.9129531384,1,1.76,
1,1,1,133,1,1,9,7,4,,4,7,0,7,-6.26,-5.96,4.38,-3.94,-1.48,0.0,5.14,5.24,,,7.1000000000000005,3.46,4.22,-1.1,4.46,-1.2,-5.2,-1.2,,,356.308578968,1,1.78,
1,1,1,134,1,2,9,7,1,,1,0,2,2,5.04,-4.44,-0.78,,,,,,,,2.16,7.12,-2.64,,,,,,,,357.7328050137,1,1.8,
1,1,1,135,1,2,9,7,3,,3,0,6,6,5.44,-5.88,-5.84,-2.02,-1.08,3.64,5.8,,,,4.76,-3.16,2.38,-3.34,0.56,2.14,-3.34,,,,364.1965219975,1,1.82,
1,1,1,136,1,1,9,7,1,,1,1,0,1,6.32,0.48,,,,,,,,,-5.22,1.94,,,,,,,,,365.5978319645,1,1.84,
1,1,1,137,1,1,9,7,1,,1,8,0,8,2.12,5.94,-3.86,-4.38,2.94,-3.6,5.0600000000000005,0.2,-0.34,,-3.7,6.84,3.62,7.0,3.62,-5.16,0.88,1.8,-1.32,,366.9590370655,1,1.86,
1,1,1,138,1,2,9,7,1,,1,0,7,7,-3.2,-6.16,-2.6,1.76,5.34,-3.2,3.22,-6.32,,,6.24,-0.62,-2.52,-3.24,-2.0,2.86,2.84,5.18,,,374.9232852459,1,1.88,
1,1,1,139,1,1,9,7,3,,3,4,0,4,1.02,-3.7,1.28,-1.32,3.88,,,,,,1.54,-0.68,6.16,-3.18,-1.54,,,,,,379.4878582954,1,1.9,
1,1,1,140,1,2,9,7,1,,1,0,5,5,-2.24,4.5,4.54,1.32,3.46,-6.1000000000000005,,,,,6.9,1.8800000000000001,-1.78,-3.6,6.04,2.46,,,,,385.46683931351,1,1.92,
1,1,1,141,1,2,9,7,1,,1,0,0,0,0.9,,,,,,,,,,0.0,,,,,,,,,,386.7724673748,1,1.94,
1,1,1,142,1,2,9,7,2,,2,0,1,1,0.22,3.54,,,,,,,,,-2.62,-5.3,,,,,,,,,389.032972335815,1,1.96,
1,1,1,143,1,1,9,7,2,,2,1,0,1,0.58,3.96,,,,,,,,,-1.44,4.36,,,,,,,,,391.23030233383,1,1.98,
